budget,id_pelicula,original_language,overview,popularity,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count,genres_ok,spoken_languages_ok,production_countries,belong_to_collection,production_companies_ok,release_year,return
1.0,16258,en,"The story revolves around a man trying to uncover the mysterious death of his girlfriend and save an innocent man from the death chamber in the process, by using his unique power to time travel. However in attempting to do this, he also frees a spiteful serial-killer.",7.228413,2009-01-09,0.0,90.0,Released,Death repeats itself.,The Butterfly Effect 3: Revelations,5.1,158,"Science Fiction,Thriller,Drama,Crime",English,United States of America,The Butterfly Effect Collection,"FilmEngine,After Dark Films,BenderSpink",2009,0.0
40000000.0,293767,en,19-year-old Billy Lynn is brought home for a victory tour after a harrowing Iraq battle. Through flashbacks the film shows what really happened to his squad - contrasting the realities of war with America's perceptions.,8.009568,2016-11-10,30930984.0,113.0,Released,,Billy Lynn's Long Halftime Walk,5.9,158,"Drama,War",English,"China,United Kingdom,United States of America",,"TriStar Pictures,Marc Platt Productions,Film4,The Ink Factory,Bona Film Group,TriStar Productions,studio 8",2016,0.77
852510.0,2009,ro,"Gabita is pregnant, abortion is strictly forbidden in Romania during the communist regime. Despite this it is common practice and Gabita wants an abortion. The movie follows her and her friend Otilia during the day she has made the appointment with Mr. Bebe to have the abortion.",9.990406,2007-08-24,1185783.0,113.0,Released,At what moment do we begin to live?,"4 Months, 3 Weeks and 2 Days",7.4,158,Drama,Română,"Belgium,Romania",,"Saga Film,Mobra Films,Mindshare Media,Centrul National al Cinematografiei (CNC),McCann-Erickson,Televiziunea Romana (TVR1),Hubert Bals Fund of the Rotterdam Festival, The",2007,1.39
45000000.0,9304,en,"Construction worker Doug Kinney finds that the pressures of his working life, combined with his duties to his wife Laura and daughter Jennifer leaves him with little time for himself. However, he is approached by geneticist Dr. Owen Leeds, who offers Doug a rather unusual solution to his problems: cloning.",8.768806,1996-07-19,0.0,117.0,Released,"Sometimes to get more out of life, you have to make more of yourself.",Multiplicity,5.5,158,"Comedy,Fantasy,Science Fiction",English,United States of America,,Columbia Pictures Corporation,1996,0.0
15000000.0,253450,zh,A female assassin during the Tang Dynasty who begins to question her loyalties when she falls in love with one of her targets.,6.294815,2015-08-27,632542.0,105.0,Released,,The Assassin,6.6,158,"Action,Drama,History",普通话,"China,France,Hong Kong,Taiwan",,"Media Asia Films,Sil-Metropole Organisation,Central Motion Pictures,Zhejiang Huace Film & TV,China Dream Film Culture Industry,SpotFilms",2015,0.04
950000.0,271185,en,"Beautiful, wild, funny, and lost, Katie Kampenfelt takes a year off before college to find herself, all the while chronicling her adventures in an anonymous blog into which she pours her innermost secrets. Eventually, Katie's fearless narrative begins to crack, and dark pieces of her past emerge.",4.977232,2014-04-19,0.0,100.0,Released,Young. Not so innocent.,Ask Me Anything,5.5,158,"Drama,Mystery,Thriller",English,United States of America,,"Decipher Entertainment,Presque Isle Films,LA Publicity,Tait Productions",2014,0.0
1.0,9991,en,"Disgraced ex-England captain (Danny 'Mean Machine' Meehan) is thrown in jail for assaulting two police officers. He keeps his head down and has the opportunity to forget everything and change the lives of the prisoners. These prisoners have the chance to put one over the evil guards. The prisoners are lead by Danny and the whole of the prison, guards aside, are behind them.",6.00447,2001-12-26,0.0,99.0,Released,"It's Not Just About Football, It's About Pride Inside!",Mean Machine,6.1,158,"Comedy,Drama","English,Italiano","United Kingdom,United States of America",,SKA Films,2001,0.0
1.0,152426,en,"On a red eye flight from LA to Boston, 10 people wake up to a shock. All the passengers and crew have vanished. When they try to contact the ground they make no connections. They land the plane only to discover that things haven't changed. But its like the world is dead. No one is there, the air is still, sound doesn't echo, the food is tasteless. A distant sound is getting louder, something is coming closer.",12.215925,1995-05-14,0.0,180.0,Released,Prepare yourself for the flight of your life!,The Langoliers,6.0,158,"Drama,Horror,Science Fiction,Mystery,Thriller","English,Magyar,Español",United States of America,,"Laurel Entertainment,Spelling Films,Worldvision",1995,0.0
1.0,324807,en,"An American couple, Paul and Marianne, spend their vacation in Italy and experiences trouble when the wife invites a former lover and his teenage daughter to visit, which leads to jealousy and dangerous sexual scenarios.",12.945544,2015-11-26,1982505.0,120.0,Released,,A Bigger Splash,6.0,158,"Crime,Drama,Mystery,Thriller","English,Italiano","France,Italy",,"StudioCanal,Ministero per i Beni e le Attività Culturali (MiBAC),Frenesy Film Company,Sensi Contemporanei Cinema e Audiovisivo,Cota Film,Regione Siciliana,Sicilia Film Commission",2015,1982505.0
1.0,239566,en,A chronicle of James Brown's rise from extreme poverty to become one of the most influential musicians in history.,7.92736,2014-08-01,31911598.0,139.0,Released,The Funk Don't Quit,Get on Up,6.4,158,"Drama,Music",English,United States of America,,"Universal Studios,Imagine Films Entertainment,Jagged Films",2014,31911598.0
1.0,406385,it,Pietro Zinni is asked by the police to revive the old gang to create a task force that will stop the spread of smart drugs.,5.047357,2017-02-02,0.0,118.0,Released,,Smetto quando voglio: Masterclass,7.4,158,"Action,Comedy,Crime",Italiano,Italy,,"Fandango,Rai Cinema,Ascent Film",2017,0.0
1.0,22855,en,"United States President Lex Luthor uses the oncoming trajectory of a Kryptonite meteor to frame Superman and declare a $1 billion bounty on the heads of the Man of Steel and his ‘partner in crime’, Batman. Heroes and villains alike launch a relentless pursuit of Superman and Batman, who must unite—and recruit help—to try and stave off the action-packed onslaught, stop the meteor Luthors plot.",8.572867,2009-09-29,0.0,67.0,Released,No one is above the law.,Superman/Batman: Public Enemies,6.7,158,"Animation,Action,Adventure",English,United States of America,Superman / Batman (Animated) Collection,"DC Comics,Warner Premiere",2009,0.0
1.0,38251,it,"Greek Sea, World War II. An Italian ship leaves a handful of soldiers in a little island; their mission is to spot enemy ships and to hold the island in case of attack. The village of the island seems abandoned and there isn't a single enemy in sight, so the soldiers begin to relax a little. Things change when their ship is hit and destroyed by the enemy, and the soldiers find themselves abandoned there. Actually, the island isn't deserted and when the Greeks understand that those Italians are harmless, they came out of their hiding places in the mountains and continue their peaceful lives. Soon the soldiers discover that being left behind in a God-forgotten Greek island isn't such a bad thing, after all...",5.557759,1991-01-31,4532791.0,96.0,Released,On a magical Greek island a soldier is about to discover that it is better to make love instead of war,Mediterraneo,7.4,157,"Comedy,Romance,War","ελληνικά,Italiano,Español",Italy,,"Penta Films,Silvio Berlusconi Communications,A.M.A. Film",1991,4532791.0
1.0,2791,en,"After their narrow escape at the end of ""Pitch Black,""  Riddick, Jack and the Imam find themselves at the mercy of a madwoman who intends to entomb Riddick forever as part of a twisted art exhibit.  With little but a shiv and Riddick's innate viciousness to aid them, Riddick and his allies must find a way to escape from their captor and her band of mercenaries.",1.628881,2004-06-15,0.0,34.0,Released,,The Chronicles of Riddick: Dark Fury,5.9,157,"Action,Animation,Science Fiction,Thriller",English,United States of America,The Chronicles of Riddick Collection,"Universal Pictures,Universal Home Video",2004,0.0
1.0,10543,en,A 16 year old girl takes up with a charming young man who quickly shows his colors when he beats a friend simply for walking with her and then goes totally ballistic after she tries to break up with him.,6.954926,1996-04-12,0.0,97.0,Released,Together forever. Or else.,Fear,6.1,157,"Drama,Thriller,Romance",English,United States of America,,"Imagine Entertainment,Universal Pictures",1996,0.0
12000000.0,10362,en,A depressed man moves back in with his parents following a recent heartbreak.,8.032616,2008-11-19,3148182.0,110.0,Released,,Two Lovers,6.6,157,"Drama,Romance",English,"France,United States of America",,"2929 Productions,Wild Bunch,Tempesta Films",2008,0.26
20000000.0,11335,en,"Popeye is a super-strong, spinach-scarfing sailor man who's searching for his father. During a storm that wrecks his ship, Popeye washes ashore and winds up rooming at the Oyl household, where he meets Olive. Before he can win her heart, he must first contend with Olive's fiancé, Bluto.",9.126162,1980-12-12,0.0,114.0,Released,The sailor man with the spinach can!,Popeye,5.3,157,"Action,Adventure,Comedy,Family,Music",English,United States of America,,"Paramount Pictures,Walt Disney Productions",1980,0.0
1.0,301728,en,"A search and rescue team are transported through deep space to a distant mining colony to save the sole survivor of a biological outbreak.  During their mission, they find a lethal weapon which is set to arrive on Earth within the hour.",12.592801,2015-05-08,0.0,110.0,Released,Search. Rescue. Destroy.,Infini,5.1,157,"Horror,Science Fiction,Thriller",English,Australia,,"Storm Vision Entertainment,Eclectik Vision,Storm Alley Entertainment",2015,0.0
9000000.0,10069,en,"After the mysterious, brutal death of an old friend, a group of teenagers find themselves in possession of ""Stay Alive,"" an ultra-realistic 3-D videogame based on the spine-chilling true story of a 17th century noblewoman, known as ""The Blood Countess."" The gamers don't know anything about the game other than they're not supposed to have it... and they're dying to play it. Not able to resist temptation, the kids begin to play the grisly game but soon make a chilling connection -- they are each being murdered one-by-one in the same way as the characters they played in the game. As the line between the game world and the real world disappears, the teens must find a way to defeat the vicious and merciless Blood Countess, all the while trying to... stay alive.",4.854551,2006-03-24,27105095.0,100.0,Released,You die in the game - you die for real.,Stay Alive,5.3,157,"Horror,Thriller",English,United States of America,,"Spyglass Entertainment,Hollywood Pictures,Endgame Entertainment,Wonderland Sound and Vision",2006,3.01
1.0,378064,ja,"Shouya Ishida starts bullying the new girl in class, Shouko Nishimiya, because she is deaf. But as the teasing continues, the rest of the class starts to turn on Shouya for his lack of compassion. When they leave elementary school, Shouko and Shouya do not speak to each other again... until an older, wiser Shouya, tormented by his past behaviour, decides he must see Shouko once more. He wants to atone for his sins, but is it already too late...?",34.852055,2016-09-17,19606617.0,130.0,Released,,A Silent Voice,8.1,157,"Animation,Drama",日本語,Japan,,Kyoto Animation,2016,19606617.0
1200000.0,9592,en,"A weekend cruise on a luxurious party yacht goes horribly wrong for a group of old high-school friends. They forget to let the ladder down before they jump into the ocean for a swim. The boat proves impossible to climb. They are stuck in the water many miles from shore, with baby Sara left alone on board. Sara's mother Amy must contend with her aqua-phobia as well as the group's increasing desperation, as the friends begin to turn on each other. Soon the exhaustion of keeping afloat and the struggle to get back on board begin to take a terrible toll. The happy reunion turns into a fight for survival...",11.500311,2006-07-10,0.0,94.0,Released,Fatigue. Hypothermia. Death.,Open Water 2: Adrift,5.2,157,"Drama,Horror,Thriller","English,Français",Germany,Open Water Collection,"Peter Rommel Productions,Orange Pictures,Shotgun Pictures,Universum Film (UFA)",2006,0.0
